name,city,country,IATA,ICAO,lat,lon,timezone
Akulivik ,Akulivik,Canada,AKV,CYKO,60.818599700927734,-78.14859771728516,-5
Waskaganish ,Waskaganish,Canada,YKQ,CYKQ,51.47330093383789,-78.75830078125,-5
Aupaluk ,Aupaluk,Canada,YPJ,CYLA,59.29669952392578,-69.59970092773438,-5
Kimmirut ,Kimmirut,Canada,YLC,CYLC,62.8499984741,-69.88330078119999,-5
Lansdowne House ,Lansdowne House,Canada,YLH,CYLH,52.19559860229492,-87.93419647216797,-5
St Georges ,Lutselk’e,Canada,\N,CYSG,46.096401,-70.714699,-5
Kangiqsualujjuaq (Georges River) ,Kangiqsualujjuaq,Canada,XGR,CYLU,58.71139907836914,-65.9927978515625,-5
Mary’s Harbour ,Mary’s Harbour,Canada,YMH,CYMH,52.302799224853516,-55.847198486328125,-3.5
Chapais ,Chibougamau,Canada,YMT,CYMT,49.77190017700195,-74.5280990600586,-5
Umiujaq ,Umiujaq,Canada,YUD,CYMU,56.53609848022461,-76.51830291748047,-5
Wemindji ,Wemindji,Canada,YNC,CYNC,53.01060104370117,-78.83110046386719,-5
Norway House ,Norway House,Canada,YNE,CYNE,53.95830154418945,-97.84420013427734,-6
Points North Landing ,Points North Landing,Canada,YNL,CYNL,58.27669906616211,-104.08200073242188,-6
Oxford House ,Oxford House,Canada,YOH,CYOH,54.93330001831055,-95.27890014648438,-6
Inukjuak ,Inukjuak,Canada,YPH,CYPH,58.471900939941406,-78.07689666748047,-5
Pikangikum ,Pikangikum,Canada,YPM,CYPM,51.819698333740234,-93.97329711914062,-6
Peawanuck ,Peawanuck,Canada,YPO,CYPO,54.98809814453125,-85.44329833984375,-5
Powell River ,Powell River,Canada,YPW,CYPW,49.83420181274414,-124.5,-8
The Pas ,The Pas,Canada,YQD,CYQD,53.97140121459961,-101.09100341796875,-6
Nakina ,Nakina,Canada,YQN,CYQN,50.18280029296875,-86.69640350341797,-5
Rae Lakes ,Gamètì,Canada,YRA,CYRA,64.11609649658203,-117.30999755859375,-7
Red Lake ,Red Lake,Canada,YRL,CYRL,51.066898345947266,-93.79309844970703,-6
Stony Rapids ,Stony Rapids,Canada,YSF,CYSF,59.250301361083984,-105.84100341796875,-6
Sanikiluaq ,Sanikiluaq,Canada,YSK,CYSK,56.5377998352,-79.2466964722,-5
St. Theresa Point ,St. Theresa Point,Canada,YST,CYST,53.84560012817383,-94.85189819335938,-6
Big Trout Lake ,Big Trout Lake,Canada,YTL,CYTL,53.81779861450195,-89.89689636230469,-6
Deer Lake ,Deer Lake,Canada,YVZ,CYVZ,52.655799865722656,-94.0614013671875,-6
Webequie ,Webequie,Canada,YWP,CYWP,52.9593933975,-87.3748683929,-5
Whale Cove ,Whale Cove,Canada,YXN,CYXN,62.24000167849999,-92.59809875490001,-6
Salluit ,Salluit,Canada,YZG,CYZG,62.17940139770508,-75.66719818115234,-5
York Landing ,York Landing,Canada,ZAC,CZAC,56.08940124511719,-96.08920288085938,-6
Ilford ,Ilford,Canada,ILF,CZBD,56.0614013672,-95.613899231,-6
Bathurst ,Bathurst,Canada,ZBF,CZBF,47.629699707,-65.738899231,-4
Eastmain River ,Eastmain River,Canada,ZEM,CZEM,52.22639846801758,-78.52249908447266,-5
Fond-Du-Lac ,Fond-Du-Lac,Canada,ZFD,CZFD,59.33440017700195,-107.18199920654297,-6
Gods River ,Gods River,Canada,ZGI,CZGI,54.839698791503906,-94.07859802246094,-6
Swan River ,Swan River,Canada,ZJN,CZJN,52.120601654052734,-101.23600006103516,-6
Kashechewan ,Kashechewan,Canada,ZKE,CZKE,52.282501220703125,-81.67780303955078,-5
Muskrat Dam ,Muskrat Dam,Canada,MSA,CZMD,53.44139862060547,-91.76280212402344,-6
Masset ,Masset,Canada,ZMT,CZMT,54.02750015258789,-132.125,-8
Sachigo Lake ,Sachigo Lake,Canada,ZPB,CZPB,53.8911018371582,-92.19640350341797,-6
Round Lake (Weagamow Lake) ,Round Lake,Canada,ZRJ,CZRJ,52.943599700927734,-91.31279754638672,-6
Sandy Lake ,Sandy Lake,Canada,ZSJ,CZSJ,53.06420135498047,-93.34439849853516,-6
Shamattawa ,Shamattawa,Canada,ZTM,CZTM,55.8656005859375,-92.0813980102539,-6
Churchill Falls ,Churchill Falls,Canada,ZUM,CZUM,53.5619010925293,-64.10639953613281,-4
Wollaston Lake ,Wollaston Lake,Canada,ZWL,CZWL,58.10689926147461,-103.1719970703125,-6
Batna ,Batna,Algeria,BLJ,DABT,35.752101898199996,6.308589935300001,1
Béchar Boudghene Ben Ali Lotfi ,Béchar,Algeria,CBH,DAOR,31.645700454711914,-2.269860029220581,1
Bordj Badji Mokhtar ,Bordj Badji Mokhtar,Algeria,BMW,DATM,21.375,0.923888981342,1
Guemar ,Guemar,Algeria,ELU,DAUO,33.5113983154,6.77679014206,1
Kumasi ,Kumasi,Ghana,KMS,DGSI,6.714560031890869,-1.5908199548721313,0
Heringsdorf ,Heringsdorf,Germany,HDF,EDAH,53.8787002563,14.152299881,1
Heide-Büsum ,Büsum,Germany,HEI,EDXB,54.153331756600004,8.90166664124,1
Helgoland-Düne ,Helgoland,Germany,HGL,EDXH,54.185279846200004,7.91583299637,1
Seinäjoki ,Seinäjoki / Ilmajoki,Finland,SJY,EFSI,62.692101,22.8323,2
Nottingham ,Nottingham,United Kingdom,NQT,EGBN,52.91999816894531,-1.0791699886322021,0
Campbeltown ,Campbeltown,United Kingdom,CAL,EGEC,55.437198638916016,-5.686389923095703,0
Eday ,Eday,United Kingdom,EOI,EGED,59.19060134887695,-2.7722198963165283,0
Fair Isle ,Fair Isle,United Kingdom,FIE,EGEF,59.53580093383789,-1.628059983253479,0
North Ronaldsay ,North Ronaldsay,United Kingdom,NRL,EGEN,59.3675003052,-2.43443989754,0
Papa Westray ,Papa Westray,United Kingdom,PPW,EGEP,59.351699829100006,-2.9002799987800003,0
Stronsay ,Stronsay,United Kingdom,SOY,EGER,59.1553001404,-2.64139008522,0
Sanday ,Sanday,United Kingdom,NDY,EGES,59.250301361083984,-2.576669931411743,0
Lerwick / Tingwall ,Lerwick,United Kingdom,LWK,EGET,60.192199707,-1.24361002445,0
Westray ,Westray,United Kingdom,WRY,EGEW,59.3502998352,-2.95000004768,0
Land’s End ,Land’s End,United Kingdom,LEQ,EGHC,50.102798,-5.67056,0
Penzance Heliport,Penzance,United Kingdom,PZE,EGHK,50.128101,-5.51845,0
Anglesey ,Angelsey,United Kingdom,VLY,EGOV,53.2481002808,-4.53533983231,0
Barra ,Barra,United Kingdom,BRR,EGPR,57.0228,-7.44306,0
Donegal ,Dongloe,Ireland,CFN,EIDL,55.0442008972168,-8.340999603271484,0
Weston ,Leixlip,Ireland,\N,EIWT,53.3521995544,-6.48611021042,0
Sindal ,Sindal,Denmark,CNL,EKSN,57.503502,10.2294,1
Leknes ,Leknes,Norway,LKN,ENLK,68.152496337891,13.609399795532,1
Namsos Høknesøra ,Namsos,Norway,OSY,ENNM,64.472198486328,11.57859992981,1
Røst ,Røst,Norway,RET,ENRS,67.527801513672,12.103300094604,1
Sandane (Anda),Sandane,Norway,SDN,ENSD,61.830001831055,6.1058301925659,1
Sogndal ,Sogndal,Norway,SOG,ENSG,61.156101,7.13778,1
Svolvær Helle ,Svolvær,Norway,SVJ,ENSH,68.243301391602,14.669199943542,1
Sørkjosen ,Sorkjosen,Norway,SOJ,ENSR,69.786796569824,20.959400177002,1
Værøy Heliport,Værøy,Norway,VRY,ENVR,67.654555,12.727257,1
Bydgoszcz Ignacy Jan Paderewski ,Bydgoszcz,Poland,BZG,EPBY,53.096801757799994,17.9776992798,1
Łódź Władysław Reymont ,Lodz,Poland,LCJ,EPLL,51.721900939899996,19.3980998993,1
Åre Östersund ,Östersund,Sweden,OSD,ESNZ,63.194400787354,14.50030040741,1
Hagfors ,Hagfors,Sweden,HFS,ESOH,60.02009963989258,13.578900337219238,1
Karlstad ,Karlstad,Sweden,KSD,ESOK,59.444698333699996,13.337400436400001,1
Torsby ,Torsby,Sweden,TYF,ESST,60.1576004028,12.991299629199998,1
Ängelholm-Helsingborg ,Ängelholm,Sweden,AGH,ESTA,56.29610061645508,12.847100257873535,1
Storuman ,Mohed,Sweden,SQO,ESUD,64.96089935302734,17.69659996032715,1
Hemavan ,Hemavan,Sweden,HMV,ESUT,65.80609893798828,15.082799911499023,1
Ventspils Intl ,Ventspils,Latvia,VNT,EVVA,57.35779953,21.5442008972,2
Rand ,Johannesburg,South Africa,QRA,FAGM,-26.2425003052,28.1511993408,2
Kruger Mpumalanga Intl ,Mpumalanga,South Africa,MQP,FAKN,-25.3831996918,31.1056003571,2
Malamala ,Malamala,South Africa,AAM,FAMD,-24.818099975585938,31.544599533081055,2
Mmabatho Intl ,Mafeking,South Africa,MBD,FAMM,-25.798400878900004,25.548000335699996,2
Ghanzi ,Ghanzi,Botswana,GNZ,FBGZ,-21.6924991607666,21.658100128173828,2
Orapa ,Orapa,Botswana,ORP,FBOR,-21.266701,25.3167,2
Shakawe ,Shakawe,Botswana,SWX,FBSW,-18.373899459838867,21.832599639892578,2
Limpopo Valley ,Tuli Lodge,Botswana,TLD,FBTL,-22.189199447599997,29.126899719199997,2
Ngot Nzoungou ,Loubomo,Congo (Brazzaville),DIS,FCPL,-4.20635,12.6599,1
Chipata ,Chipata,Zambia,CIP,FLCP,-13.558300018310547,32.58720016479492,2
Los Alamitos Army Air Field,Solwesi,Zambia,\N,KSLI,33.79000092,-118.052002,-8
Iconi ,Moroni,Comoros,YVA,FMCN,-11.710800170899999,43.2439002991,3
Antsalova ,Antsalova,Madagascar,WAQ,FMMG,-18.701273,44.614921,3
Ankavandra ,Ankavandra,Madagascar,JVA,FMMK,-18.80501,45.273467,3
Belo sur Tsiribihina ,Belo sur Tsiribihina,Madagascar,BMD,FMML,-19.6867008209,44.541900634799994,3
Maintirano ,Maintirano,Madagascar,MXT,FMMO,-18.049999,44.033001,3
Morafenobe ,Morafenobe,Madagascar,TVA,FMMR,-17.850083,44.920467,3
Tambohorano ,Tambohorano,Madagascar,WTA,FMMU,-17.47610092163086,43.972801208496094,3
Tsiroanomandidy ,Tsiroanomandidy,Madagascar,WTS,FMMX,-18.759677,46.054065,3
Ambatondrazaka ,Ambatondrazaka,Madagascar,WAM,FMMZ,-17.795378,48.442583,3
Port Bergé ,Port Bergé,Madagascar,WPB,FMNG,-15.584286,47.623587,3
Ambanja ,Ambanja,Madagascar,\N,FMNJ,-13.645705,48.459427,3
Soalala ,Soalala,Madagascar,DWB,FMNO,-16.10169,45.358837,3
Mampikony ,Mampikony,Madagascar,WMP,FMNP,-16.0722693402,47.644164562200004,3
Nasa Shuttle Landing Facility ,Tsaratanana,Madagascar,\N,KTTS,28.614999771118164,-80.69450378417969,-5
Mandritsara ,Mandritsara,Madagascar,WMA,FMNX,-15.833049,48.833284,3
Manja ,Manja,Madagascar,MJA,FMSJ,-21.426105,44.316509,3
Catumbela ,Catumbela,Angola,CBT,FNCT,-12.4792,13.4869,1
Dundo ,Dundo,Angola,DUE,FNDU,-7.400889873504639,20.818500518798828,1
Ngjiva Pereira ,Ondjiva,Angola,VPE,FNGI,-17.0435009003,15.683799743700002,1
Namibe ,Mocamedes,Angola,MSZ,FNMO,-15.261199951171875,12.14680004119873,1
Koulamoutou Mabimbi ,Koulamoutou,Gabon,KOU,FOGK,-1.1846100091934,12.441300392151,1
Mouilla Ville ,Mouila,Gabon,MJL,FOGM,-1.845139980316162,11.056699752807617,1
Tchibanga ,Tchibanga,Gabon,TCH,FOOT,-2.8499999046325684,11.017000198364258,1
Chimoio ,Chimoio,Mozambique,VPY,FQCH,-19.15130043029785,33.42900085449219,2
Sarh ,Sarh,Chad,SRH,FTTA,9.14444,18.374399,1
Club Makokola ,Club Makokola,Malawi,CMK,FWCM,-14.306900024414062,35.13249969482422,2
Luderitz ,Luderitz,Namibia,LUD,FYLZ,-26.687400817871094,15.242899894714355,1
Ondangwa ,Ondangwa,Namibia,OND,FYOA,-17.878201,15.9526,1
Oranjemund ,Oranjemund,Namibia,OMD,FYOG,-28.5847,16.446699,1
Swakopmund ,Swakopmund,Namibia,SWP,FYSM,-22.66189956665,14.568099975586,1
Eros ,Windhoek,Namibia,ERS,FYWE,-22.612199783325195,17.080400466918945,1
Boma ,Boma,Congo (Kinshasa),BOA,FZAJ,-5.854000091552734,13.064000129699707,1
Tshimpi ,Matadi,Congo (Kinshasa),MAT,FZAM,-5.799610137939453,13.440400123596191,1
Inongo ,Inongo,Congo (Kinshasa),INO,FZBA,-1.947219967842102,18.28580093383789,1
Nioki ,Nioki,Congo (Kinshasa),NIO,FZBI,-2.7174999713897705,17.68470001220703,1
Basango Mboliasa ,Kiri,Congo (Kinshasa),KRZ,FZBT,-1.434999942779541,19.02400016784668,1
Basankusu ,Basankusu,Congo (Kinshasa),BSU,FZEN,1.2247200012207031,19.78890037536621,1
Tshikapa ,Tshikapa,Congo (Kinshasa),TSH,FZUK,-6.43833,20.794701,2
Lodja ,Lodja,Congo (Kinshasa),LJA,FZVA,-3.4170000553131104,23.450000762939453,2
Ilebo ,Ilebo,Congo (Kinshasa),PFR,FZVS,-4.329919,20.590124,2
Outer Skerries ,Outer Skerries,United Kingdom,OUK,EGOU,60.4252,-0.75,0
La Gomera ,La Gomera,Spain,GMZ,GCGM,28.029600143432617,-17.214599609375,0
Sherbro Intl ,Bonthe,Sierra Leone,BTE,GFBN,7.5324201583862305,-12.518899917602539,0
Bo ,Bo,Sierra Leone,KBS,GFBO,7.944399833679199,-11.76099967956543,0
Kenema ,Kenema,Sierra Leone,KEN,GFKE,7.891290187835693,-11.176600456237793,0
Osvaldo Vieira Intl ,Bissau,Guinea-Bissau,OXB,GGOV,11.894800186157227,-15.65369987487793,0
Smara ,Smara,Western Sahara,SMW,GMMA,26.7318,-11.6847,0
Dakhla ,Dakhla,Western Sahara,VIL,GMMH,23.7183,-15.932,0
Mogador ,Essadouira,Morocco,ESU,GMMI,31.3974990845,-9.6816701889,0
Hassan I ,El Aaiún,Western Sahara,EUN,GMML,27.151699,-13.2192,0
Nador Intl ,El Aroui,Morocco,NDR,GMMW,34.988800048799995,-3.0282099247,0
Baco ,Baco,Ethiopia,BCO,HABC,5.78287,36.562,3
Beica ,Beica,Ethiopia,BEI,HABE,9.38638973236084,34.52190017700195,3
Combolcha ,Dessie,Ethiopia,DSE,HADC,11.082500457763672,39.71139907836914,3
Dembidollo ,Dembidollo,Ethiopia,DEM,HADD,8.553999900817871,34.858001708984375,3
Gode ,Gode,Ethiopia,GDE,HAGO,5.93513011932,43.5786018372,3
Gore ,Gore,Ethiopia,GOR,HAGR,8.1614,35.5529,3
Kabri Dehar ,Kabri Dehar,Ethiopia,ABK,HAKD,6.734,44.252998,3
Mizan Teferi ,Mizan Teferi,Ethiopia,MTF,HAMT,6.9571,35.5547,3
Tippi ,Tippi,Ethiopia,TIE,HATP,7.2024,35.415,3
Alula ,Alula,Somalia,ALU,HCMA,11.9582,50.748,3
Bosaso ,Bosaso,Somalia,BSA,HCMF,11.275300025939941,49.14939880371094,3
Aden Adde Intl ,Mogadishu,Somalia,MGQ,HCMM,2.0144400596618652,45.3046989440918,3
Galcaio ,Galcaio,Somalia,GLK,HCMR,6.78082990646,47.45470047,3
Burao ,Burao,Somalia,BUO,HCMV,9.5275,45.5549,3
El Arish Intl ,El Arish,Egypt,AAC,HEAR,31.073299408,33.8358001709,2
Assiut Intl ,Asyut,Egypt,ATZ,HEAT,27.0464992523,31.0119991302,2
Amboseli ,Amboseli National Park,Kenya,ASV,HKAM,-2.645050048828125,37.25310134887695,3
Lokichoggio ,Lokichoggio,Kenya,LKG,HKLK,4.20412015914917,34.348201751708984,3
Malindi ,Malindi,Kenya,MYD,HKML,-3.2293100357055664,40.10169982910156,3
Nanyuki ,Nanyuki,Kenya,NYK,HKNY,-0.06239889934659004,37.04100799560547,3
Gardabya ,Sirt,Libya,SRX,HLGD,31.063499450699997,16.5949993134,2
Gamal Abdel Nasser ,Tobruk,Libya,TOB,HLGN,31.861,23.907,2
Mitiga ,Tripoli,Libya,MJI,HLLM,32.894100189208984,13.276000022888184,2
La Abraq ,Al Bayda',Libya,LAQ,HLLQ,32.788700103759766,21.96430015563965,2
Atbara ,Atbara,Sudan,ATB,HSAT,17.710344314575195,34.0570182800293,3
Nyala ,Nyala,Sudan,UYL,HSNN,12.053500175476074,24.956199645996094,3
Port Sudan New Intl ,Port Sudan,Sudan,PZU,HSPN,19.4335994720459,37.234100341796875,3
Bukoba ,Bukoba,Tanzania,BKZ,HTBU,-1.332,31.8212,3
Kigoma ,Kigoma,Tanzania,TKQ,HTKA,-4.8862,29.6709,3
Lindi ,Lindi,Tanzania,LDI,HTLI,-9.85111,39.757801,3
Musoma ,Musoma,Tanzania,MUZ,HTMU,-1.503,33.8021,3
Shinyanga ,Shinyanga,Tanzania,SHY,HTSY,-3.6093,33.5035,3
Tabora ,Tabora,Tanzania,TBO,HTTB,-5.076389789581299,32.83330154418945,3
Arua ,Arua,Uganda,RUA,HUAR,3.049999952316284,30.91699981689453,3
Gulu ,Gulu,Uganda,ULU,HUGU,2.8055601119995117,32.27180099487305,3
Diu ,Diu,India,DIU,VA1P,20.71310043334961,70.92109680175781,5.5
Aberdeen Regional ,Aberdeen,United States,ABR,KABR,45.449100494384766,-98.42179870605469,-6
Southwest Georgia Regional ,Albany,United States,ABY,KABY,31.535499572753906,-84.19450378417969,-5
Athens Ben Epps ,Athens,United States,AHN,KAHN,33.94860076904297,-83.32630157470703,-5
Alamogordo White Sands Regional ,Alamogordo,United States,ALM,KALM,32.8399009705,-105.990997314,-7
Waterloo Regional ,Waterloo,United States,ALO,KALO,42.557098388671875,-92.40029907226562,-6
Walla Walla Regional ,Walla Walla,United States,ALW,KALW,46.09489822,-118.288002,-8
Alpena County Regional ,Alpena,United States,APN,KAPN,45.0780983,-83.56030273,-5
Watertown Regional ,Watertown,United States,ATY,KATY,44.91400146,-97.15470123,-6
Bradford Regional ,Bradford,United States,BFD,KBFD,41.8031005859375,-78.64009857177734,-5
Western Neb. Rgnl/William B. Heilig ,Scottsbluff,United States,BFF,KBFF,41.87400055,-103.5960007,-7
Raleigh County Memorial ,Beckley,United States,BKW,KBKW,37.787300109899995,-81.1241989136,-5
Brunswick Golden Isles ,Brunswick,United States,BQK,KBQK,31.258800506591797,-81.46649932861328,-5
Southeast Iowa Regional ,Burlington,United States,BRL,KBRL,40.783199310302734,-91.12550354003906,-6
Jack Mc Namara Field ,Crescent City,United States,CEC,KCEC,41.78020096,-124.2369995,-8
Cape Girardeau Regional ,Cape Girardeau,United States,CGI,KCGI,37.22529983520508,-89.57080078125,-6
Chippewa County Intl ,Sault Ste Marie,United States,CIU,KCIU,46.25080108642578,-84.47239685058594,-5
North Central West Virginia ,Clarksburg,United States,CKB,KCKB,39.2966003418,-80.2281036377,-5
William R Fairchild Intl ,Port Angeles,United States,CLM,KCLM,48.120201110839844,-123.5,-8
Houghton County Memorial ,Hancock,United States,CMX,KCMX,47.168399810791016,-88.48909759521484,-5
Dodge City Regional ,Dodge City,United States,DDC,KDDC,37.76340103149414,-99.9655990600586,-6
DuBois Regional ,Du Bois,United States,DUJ,KDUJ,41.17829895,-78.8986969,-5
Chippewa Valley Regional ,Eau Claire,United States,EAU,KEAU,44.86579895019531,-91.48429870605469,-6
Elko Regional ,Elko,United States,EKO,KEKO,40.82490158081055,-115.79199981689453,-8
New Bedford Regional ,New Bedford,United States,EWB,KEWB,41.67610168457031,-70.95690155029297,-5
Fayetteville Regional Grannis Field,Fayetteville,United States,FAY,KFAY,34.9911994934082,-78.88030242919922,-5
Wokal Field Glasgow Intl ,Glasgow,United States,GGW,KGGW,48.212502,-106.614998,-7
Central Nebraska Regional ,Grand Island,United States,GRI,KGRI,40.967498779296875,-98.30960083007812,-6
Memorial Field,Hot Springs,United States,HOT,KHOT,34.47800064086914,-93.09619903564453,-6
Tri-State/Milton J. Ferguson Field,Huntington,United States,HTS,KHTS,38.36669922,-82.55799866,-5
Kili ,Kili Island,Marshall Islands,KIO,Q51,5.644515,169.119507,12
Kirksville Regional ,Kirksville,United States,IRK,KIRK,40.09349822998047,-92.5448989868164,-6
Jamestown Regional ,Jamestown,United States,JMS,KJMS,46.92969894,-98.67819977,-6
Laramie Regional ,Laramie,United States,LAR,KLAR,41.31209945678711,-105.67500305175781,-7
Arnold Palmer Regional ,Latrobe,United States,LBE,KLBE,40.27590179,-79.40480042,-5
North Platte Regional Lee Bird Field,North Platte,United States,LBF,KLBF,41.12620163,-100.6839981,-6
Lebanon Municipal ,Lebanon,United States,LEB,KLEB,43.626098632799994,-72.30419921880001,-5
Crater Lake-Klamath Regional ,Klamath Falls,United States,LMT,KLMT,42.156101,-121.733002,-8
Lancaster ,Lancaster,United States,LNS,KLNS,40.121700286865234,-76.29609680175781,-5
Lewistown Municipal ,Lewistown,United States,LWT,KLWT,47.04930114746094,-109.46700286865234,-7
Lynchburg Regional Preston Glenn Field,Lynchburg,United States,LYH,KLYH,37.326698303222656,-79.20040130615234,-5
Muskegon County ,Muskegon,United States,MKG,KMKG,43.16949844,-86.23819733,-5
Frank Wiley Field,Miles City,United States,MLS,KMLS,46.428001403808594,-105.88600158691406,-7
Northwest Alabama Regional ,Muscle Shoals,United States,MSL,KMSL,34.74530029,-87.61019897,-6
Southwest Oregon Regional ,North Bend,United States,OTH,KOTH,43.41709899902344,-124.24600219726562,-8
Owensboro Daviess County ,Owensboro,United States,OWB,KOWB,37.74010086,-87.16680145,-6
Hattiesburg Laurel Regional ,Hattiesburg/Laurel,United States,PIB,KPIB,31.467100143432617,-89.33709716796875,-6
Pocatello Regional ,Pocatello,United States,PIH,KPIH,42.9098014831543,-112.59600067138672,-7
Pierre Regional ,Pierre,United States,PIR,KPIR,44.38270187,-100.2860031,-6
Pellston Regional of Emmet County ,Pellston,United States,PLN,KPLN,45.57089996,-84.79669952,-5
Portsmouth Intl at Pease ,Portsmouth,United States,PSM,KPSM,43.0778999329,-70.8233032227,-5
Reading Regional Carl A Spaatz Field,Reading,United States,RDG,KRDG,40.378501892089844,-75.96520233154297,-5
Rhinelander Oneida County ,Rhinelander,United States,RHI,KRHI,45.63119888305664,-89.46749877929688,-6
Southwest Wyoming Regional ,Rock Springs,United States,RKS,KRKS,41.5942,-109.065001,-7
Rutland – Southern Vermont Regional ,Rutland,United States,RUT,KRUT,43.52939987,-72.94960022,-5
San Luis County Regional ,San Luis Obispo,United States,SBP,KSBP,35.236801147499996,-120.641998291,-8
Sheridan County ,Sheridan,United States,SHR,KSHR,44.76919937133789,-106.9800033569336,-7
Adirondack Regional ,Saranac Lake,United States,SLK,KSLK,44.38529968261719,-74.2061996459961,-5
Salina Municipal ,Salina,United States,SLN,KSLN,38.79100036621094,-97.6521987915039,-6
Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,United States,SMX,KSMX,34.89889908,-120.4570007,-8
Tupelo Regional ,Tupelo,United States,TUP,KTUP,34.26810073852539,-88.7698974609375,-6
Quincy Regional Baldwin Field,Quincy,United States,UIN,KUIN,39.94269943,-91.19460297,-6
Victoria Regional ,Victoria,United States,VCT,KVCT,28.85260009765625,-96.91850280761719,-6
Valdosta Regional ,Valdosta,United States,VLD,KVLD,30.782499313354492,-83.27670288085938,-5
Worland Municipal ,Worland,United States,WRL,KWRL,43.9656982421875,-107.95099639892578,-7
Yakima Air Terminal McAllister Field,Yakima,United States,YKM,KYKM,46.56819916,-120.5439987,-8
Ercan Intl ,Nicosia,Cyprus,ECN,LCEN,35.154701232910156,33.49610137939453,2
Logroño-Agoncillo ,Logroño-Agoncillo,Spain,RJL,LELO,42.4609534888,-2.32223510742,1
Île d’Yeu ,Île d’Yeu,France,IDY,LFEY,46.71860122680664,-2.3911099433898926,1
Angers-Loire ,Angers/Marcé,France,ANE,LFJR,47.560299,-0.312222,1
La Môle ,La Môle,France,LTT,LFTZ,43.205399,6.482,1
Syros ,Syros Island,Greece,JSY,LGSO,37.4227981567,24.950899124099998,2
Pécs-Pogány ,Pécs-Pogány,Hungary,PEV,LHPP,45.990898,18.240996,1
Győr-Pér Intl ,Győr,Hungary,\N,LHPR,47.624401,17.813601,1
Sármellék Intl ,Sármellék,Hungary,SOB,LHSM,46.686391,17.159084,1
Aosta ,Aosta,Italy,AOT,LIMW,45.738499,7.36872,1
Salerno Costa d’Amalfi ,Salerno,Italy,QSR,LIRI,40.620399,14.9113,1
Corvo ,Corvo,Portugal,CVU,LPCR,39.671501,-31.1136,-1
Banja Luka Intl ,Banja Luka,Bosnia and Herzegovina,BNX,LQBK,44.94139862060547,17.297500610351562,1
Uşak ,Usak,Turkey,USQ,LTBO,38.68149948120117,29.47170066833496,3
Kars ,Kars,Turkey,KSY,LTCF,40.562198638916016,43.1150016784668,3
Şanlıurfa ,Sanliurfa,Turkey,SFQ,LTCH,37.09429931640625,38.84709930419922,3
Kahramanmaraş ,Kahramanmaras,Turkey,KCM,LTCN,37.5388259888,36.9535217285,3
Ağrı ,Agri,Turkey,AJI,LTCO,39.654541015625,43.025978088378906,3
Adıyaman ,Adiyaman,Turkey,ADF,LTCP,37.7313995361,38.4688987732,3
Süleyman Demirel Intl ,Isparta,Turkey,ISE,LTFC,37.8554000854,30.368400573699997,3
Balıkesir Körfez ,Balikesir Korfez,Turkey,EDO,LTFD,39.554599762,27.0137996674,3
Samsun Çarşamba ,Samsun,Turkey,SZF,LTFH,41.254501,36.567101,3
Žilina ,Žilina,Slovakia,ILZ,LZZI,49.231498718299996,18.6135005951,1
JAGS McCartney Intl ,Cockburn Town,Turks and Caicos Islands,GDT,MBGT,21.444499969482422,-71.14230346679688,-4
Middle Caicos ,Middle Caicos,Turks and Caicos Islands,MDS,MBMC,21.82602,-71.8025,-4
Salt Cay ,Salt Cay,Turks and Caicos Islands,SLX,MBSY,21.333000183099998,-71.1999969482,-4
Samaná El Catey Intl ,Samana,Dominican Republic,AZS,MDCY,19.2670001984,-69.7419967651,-4
La Isabela Intl ,La Isabela,Dominican Republic,JBQ,MDJB,18.572500228881836,-69.98560333251953,-4
Puerto Barrios ,Puerto Barrios,Guatemala,PBR,MGPB,15.7309,-88.583801,-6
Quezaltenango ,Quezaltenango,Guatemala,AAZ,MGQZ,14.8656,-91.501999,-6
